這週你有很多機會表現創造力、開心玩樂、展示自己。10月29日水星與木星相合，帶來很多出色的靈感，你需要將它們記下來，你可能要外出過萬聖節，裝飾傢庭並設計自己的節日裝扮。10月31日天王星在你星盤十一宮對沖你真愛宮的金星，意味著你可能參加一個華麗麗的朋友聚會。火星繼續鎖定你星盤第八宮，為你增強魅力，如果你還單身，可能突然與一個人來電，帶來旋風般的戀情。,巨蟹,http://www.go4134.com/26143242312133823458/1029-1144000802,10/28/2018,（週運）蘇珊米勒每周星座運程10.29-11.4（完）,蘇珊米勒,"['這', '週', '你', '有', '很多', '機會', '表現', '創造力', '、', '開心', '玩樂', '、', '展示', '自己', '。', '10月', '29日', '水星', '與', '木星', '相合', '，', '帶來', '很多', '出色', '的', '靈感', '，', '你', '需要', '將', '它們', '記', '下來', '，', '你', '可能', '要', '外出', '過', '萬聖節', '，', '裝飾', '傢庭', '並', '設計', '自己', '的', '節日', '裝扮', '。', '10月', '31日', '天王', '星', '在', '你', '星盤十', '一', '宮', '對沖', '你', '真', '愛', '宮', '的', '金星', '，', '意味', '著', '你', '可能', '參加', '一個', '華麗', '麗', '的', '朋友', '聚會', '。', '火星', '繼續', '鎖定', '你', '星', '盤', '第八', '宮', '，', '為', '你', '增強', '魅力', '，', '如果', '你', '還', '單身', '，', '可能', '突然', '與', '一個', '人', '來電', '，', '帶來', '旋風', '般', '的', '戀情', '。']"
作為頭獅子，眾所周知你擁有良好的品味和風度，而本週的行星陣容將給你帶來表現的機會。你的家宅宮會迎來四顆閃爍的行星，這意味這個萬聖夜你可能會在家中款待賓客並展示下你的住所。天王星將誘惑你去選擇特殊的高科技裝飾佈置，你的派對將非常特別。你的服飾裝束會是個超凡脫俗的主題。10月31日月亮在獅子座，令所有人的目光都集中在你身上。出現在你家宅宮內的木星將帶來歡樂、樂觀與歡聲笑語。,獅子,http://www.go4134.com/26143242312133823458/1029-1144000802,10/28/2018,（週運）蘇珊米勒每周星座運程10.29-11.4（完）,蘇珊米勒,"['作為', '頭', '獅子', '，', '眾所周知', '你', '擁有', '良好', '的', '品味', '和', '風', '度', '，', '而', '本週', '的', '行星', '陣容', '將', '給', '你', '帶來', '表現', '的', '機會', '。', '你', '的', '家宅宮', '會', '迎來', '四', '顆', '閃爍', '的', '行星', '，', '這', '意味', '這個', '萬聖夜', '你', '可能', '會', '在', '家中', '款待', '賓客', '並', '展示', '下', '你', '的', '住所', '。', '天王', '星', '將', '誘惑', '你', '去', '選擇', '特殊', '的', '高', '科技', '裝飾', '佈置', '，', '你', '的', '派對', '將', '非常', '特別', '。', '你', '的', '服飾', '裝束', '會', '是', '個', '超凡脫俗', '的', '主題', '。', '10月', '31日', '月亮', '在', '獅子', '座', '，', '令', '所有', '人', '的', '目光', '都', '集中', '在', '你', '身上', '。', '出現', '在', '你家', '宅宮', '內', '的', '木星', '將', '帶來', '歡樂', '、', '樂觀', '與', '歡聲笑語', '。']"
本週工作異常繁忙，因為群星齊聚雙子座日常工作宮。10月29日，水木吉相能為任何生意關係、演示或生意會面增資添彩。火星讓雙子座的溝通宮能量充盈，可能會出行，10月31日更有可能會和同事們一起慶祝萬聖節。逆行的金星對沖天王星可能會意外把老客戶帶到你的同事派對上，有可能因此帶來新商機。木星行運天蠍座，讓你很想大力寵愛自己，天王星則會給生活增添很多驚喜和樂趣。,雙子,http://www.go4134.com/26143242312133823458/1029-1144000802,10/28/2018,（週運）蘇珊米勒每周星座運程10.29-11.4（完）,蘇珊米勒,"['本週', '工作', '異常', '繁忙', '，', '因為', '群星', '齊聚', '雙子座', '日常', '工作', '宮', '。', '10月', '29日', '，', '水木吉', '相', '能', '為', '任何', '生意', '關係', '、', '演示', '或', '生意', '會面', '增資', '添彩', '。', '火星', '讓', '雙子座', '的', '溝通', '宮', '能量', '充盈', '，', '可能', '會', '出行', '，', '10月', '31日', '更', '有', '可能', '會', '和', '同事', '們', '一起', '慶祝', '萬聖節', '。', '逆行', '的', '金星', '對沖', '天王', '星', '可能', '會', '意外', '把', '老', '客戶', '帶', '到', '你', '的', '同事', '派對', '上', '，', '有', '可能', '因此', '帶來', '新', '商機', '。', '木星', '行', '運', '天蠍座', '，', '讓', '你', '很', '想', '大力', '寵愛', '自己', '，', '天王', '星', '則', '會', '給', '生活', '增添', '很多', '驚喜', '和', '樂趣', '。']"
本週很有冒險精神。10月29日木水合力，讓你很想制定旅行計劃或申請研討班，以及任何能夠拓展視野的活動。10月31日，金星將逆回雙魚座8宮，並且要等到11月16日才能恢復順行。雙魚座都是小天使，有時甚至有過度犧牲、太為別人著想的傾向。若你在他人身上花了太多的時間和精力，你可能需要後退一步，多為自己考慮考慮，讓彼此關係更加平衡一些。因為8宮也代表信用卡，在這段期間做大宗購買是不明智的。買東西之前先搞清楚退換準則，保存好收據。,雙魚,http://www.go4134.com/26143242312133823458/1029-1144000802,10/28/2018,（週運）蘇珊米勒每周星座運程10.29-11.4（完）,蘇珊米勒,"['本週', '很', '有', '冒險', '精神', '。', '10月', '29日', '木', '水', '合力', '，', '讓', '你', '很', '想', '制定', '旅行', '計劃', '或', '申請', '研討班', '，', '以及', '任何', '能夠', '拓展', '視野', '的', '活動', '。', '10月', '31日', '，', '金星', '將', '逆', '回', '雙魚座', '8', '宮', '，', '並且', '要', '等到', '11月', '16日', '才', '能', '恢復', '順', '行', '。', '雙魚座', '都', '是', '小', '天使', '，', '有時', '甚至', '有', '過度', '犧牲', '、', '太', '為', '別人', '著', '想', '的', '傾向', '。', '若', '你', '在', '他人', '身上', '花', '了', '太', '多', '的', '時間', '和', '精力', '，', '你', '可能', '需要', '後退', '一', '步', '，', '多', '為', '自己', '考慮', '考慮', '，', '讓', '彼此', '關係', '更加', '平衡', '一些', '。', '因為', '8', '宮', '也', '代表', '信用卡', '，', '在', '這', '段', '期間', '做', '大宗', '購買', '是', '不', '明智', '的', '。', '買', '東西', '之前', '先', '搞', '清楚', '退換', '準則', '，', '保存', '好', '收據', '。']"
金星在雙魚座高等教育和旅行宮發光發熱，無疑能拓展你的關係網，甚至招來一位來自海外的戀人。新月落入資源共享宮，你可能想把自有財富跟生意夥伴或者愛人的集合一處使用。涉及到類似的溝通、談判現在或許會停滯，因為金星正處於逆行階段，但下個月你會有別的機會繼續推進此事。,雙魚,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['金星', '在', '雙魚', '座', '高等教育', '和', '旅', '行宮', '發光', '發熱', '，', '無疑', '能', '拓展', '你', '的', '關係網', '，', '甚至', '招', '來', '一', '位', '來自', '海外', '的', '戀人', '。', '新月', '落入', '資源', '共享', '宮', '，', '你', '可能', '想', '把', '自有', '財富', '跟', '生意', '夥伴', '或者', '愛人', '的', '集合', '一', '處', '使用', '。', '涉及', '到', '類似', '的', '溝通', '、', '談判', '現在', '或許', '會', '停滯', '，', '因為', '金星', '正', '處於', '逆行', '階段', '，', '但', '下', '個', '月', '你', '會', '有', '別的', '機會', '繼續', '推進', '此事', '。']"
本週你的關注焦點在寫作、講話、學習、及短途旅行上，尤其是與伴侶或朋友們一起。你也許相同你接觸到的每個人交談，並邀請他們來你家中。象徵愛與美的金星于10.5-11.16在你的家宅宮內逆行，所以你可能會重新裝修，或與家人共度靜謐時光。火星也正在你的關係宮內行進，你可能想迴避爭論，因為很可能觸發出乎意料的回應。,獅子,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '你', '的', '關注', '焦點', '在', '寫作', '、', '講話', '、', '學習', '、', '及', '短途', '旅行', '上', '，', '尤其', '是', '與', '伴侶', '或', '朋友', '們', '一起', '。', '你', '也許', '相同', '你', '接觸', '到', '的', '每個', '人', '交談', '，', '並', '邀請', '他們', '來', '你', '家中', '。', '象徵', '愛', '與', '美', '的', '金星', '于', '10.5', '-', '11.16', '在', '你', '的', '家宅宮', '內', '逆行', '，', '所以', '你', '可能', '會', '重新', '裝修', '，', '或', '與', '家人', '共度', '靜謐', '時光', '。', '火星', '也', '正', '在', '你', '的', '關係', '宮內', '行進', '，', '你', '可能', '想', '迴避', '爭論', '，', '因為', '很', '可能', '觸發', '出乎意料', '的', '回應', '。']"
由於正在你事業宮內的太陽會使你散發自信與樂觀，因此本週你會給大人物們留下印象。你也可能會與高層產生更多互動，並收穫好評。這種太陽光芒籠罩事業宮的情況每年僅發生一次，且會持續幾週，因此你務必要充分利用它。另外從10月5日至11月6日金星在你的社交互動宮內逆行，因此你可能會同失聯的朋友聯繫上，或通過朋友介紹的感情會再度浮現。火星也在你的收入宮內，因此你也許會急著想辦法提高你的收入。,摩羯,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['由於', '正在', '你', '事業', '宮內', '的', '太陽', '會', '使', '你', '散發', '自信', '與', '樂觀', '，', '因此', '本週', '你', '會', '給', '大人物', '們', '留下', '印象', '。', '你', '也', '可能', '會', '與', '高層', '產生', '更', '多', '互動', '，', '並', '收穫', '好評', '。', '這種', '太陽', '光芒', '籠罩', '事業宮', '的', '情況', '每年', '僅', '發生', '一', '次', '，', '且', '會', '持續', '幾', '週', '，', '因此', '你', '務必', '要', '充分', '利用', '它', '。', '另外', '從', '10月', '5日', '至', '11月', '6日', '金星', '在', '你', '的', '社交', '互動', '宮內', '逆行', '，', '因此', '你', '可能', '會同', '失聯', '的', '朋友', '聯繫', '上', '，', '或', '通過', '朋友', '介紹', '的', '感情', '會', '再度', '浮現', '。', '火星', '也', '在', '你', '的', '收入', '宮內', '，', '因此', '你', '也許', '會', '急著想', '辦法', '提高', '你', '的', '收入', '。']"
本週你可能會結交新朋友，新月在天秤座點亮了你的友誼和團體宮。要小心不要過度擴展，因為金星在私密時間的宮位裡逆行，可能需要你花時間退後，給自己留出時間。下個月有很多時間社交，金星會轉為順行，幸運之星木星也會進入射手座。作為射手座，你天生就很愛社交，但我們都需要時間恢復能量。,射手,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '你', '可能', '會', '結交', '新', '朋友', '，', '新月', '在', '天秤座', '點亮', '了', '你', '的', '友誼', '和', '團體宮', '。', '要', '小心', '不要', '過度', '擴展', '，', '因為', '金星', '在', '私密', '時間', '的', '宮位', '裡', '逆行', '，', '可能', '需要', '你', '花', '時間', '退後', '，', '給', '自己', '留', '出', '時間', '。', '下', '個', '月', '有', '很多', '時間', '社交', '，', '金星', '會', '轉為', '順行', '，', '幸運', '之', '星', '木星', '也', '會', '進入', '射手座', '。', '作為', '射手', '座', '，', '你', '天生', '就', '很', '愛', '社交', '，', '但', '我們', '都', '需要', '時間', '恢復', '能量', '。']"
這將是社交繁忙，且充滿歡樂的一周，不管是職業方面還是感情生活。可能收到同事邀約下班後一同小酌，甚至會發生辦公室戀情。創造力爆棚，特別是雙子擅長的，比如溝通。若你在籌劃一場旅行，可能會有意料之外的事情發生。火星與行運於雙子座出行宮的天王星交惡，所以務必確認行程再三，以備發生取消、拖延、變更之類的。金星將從10月5日至11月16日在日常生產宮逆行，你可能會審視目前的收入現狀燈。一直到週五，你都十分積極樂觀。,雙子,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['這', '將', '是', '社交', '繁忙', '，', '且', '充滿', '歡樂', '的', '一', '周', '，', '不管', '是', '職業', '方面', '還是', '感情', '生活', '。', '可能', '收到', '同事', '邀約', '下班', '後', '一同', '小', '酌', '，', '甚至', '會', '發生', '辦公室', '戀情', '。', '創造力', '爆棚', '，', '特別', '是', '雙子', '擅長', '的', '，', '比如', '溝通', '。', '若', '你', '在', '籌劃', '一', '場', '旅行', '，', '可能', '會', '有', '意料', '之外', '的', '事情', '發生', '。', '火星', '與', '行運', '於', '雙子座', '出', '行宮', '的', '天王', '星', '交惡', '，', '所以', '務必', '確認', '行程', '再三', '，', '以', '備', '發生', '取消', '、', '拖延', '、', '變更', '之類', '的', '。', '金星', '將', '從', '10月', '5日', '至', '11月', '16日', '在', '日常', '生產宮', '逆行', '，', '你', '可能', '會', '審視', '目前', '的', '收入', '現狀', '燈', '。', '一直', '到', '週五', '，', '你', '都', '十分', '積極', '樂觀', '。']"
本週的關注重點都在資金方面，特別伴侶/生意夥伴操盤的投資或者贈與的遺產之類的。金星，代表愛與美麗，將從10月5日開始逆行直至11月16日，主要受影響的是雙魚座的長途旅行宮，你可能會考慮啟用備用方案。另一方面，在涉及到日常安排時，你可能突然想要更多的獨處和自由安排的時間。,雙魚,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '的', '關注', '重點', '都', '在', '資金', '方面', '，', '特別', '伴侶', '/', '生意', '夥伴', '操', '盤', '的', '投資', '或者', '贈與', '的', '遺產', '之類', '的', '。', '金星', '，', '代表', '愛', '與', '美麗', '，', '將', '從', '10月', '5日', '開始', '逆行', '直至', '11月', '16日', '，', '主要', '受', '影響', '的', '是', '雙魚座', '的', '長途', '旅', '行宮', '，', '你', '可能', '會', '考慮', '啟用', '備用', '方案', '。', '另一方面', '，', '在', '涉及', '到', '日常', '安排', '時', '，', '你', '可能', '突然', '想', '要', '更', '多', '的', '獨處', '和', '自由', '安排', '的', '時間', '。']"
本週你的事業將改頭換面。你可能為某個方向性的改變而激動，或僅僅是收到一個能讓局面煥然一新的新任命。週一的新月鼓舞你去想像下自己想在工作中看到什麼樣的變化，而你的守護星土星將通過與交流之星水星之間的協作來幫助你證明這個方法。在你交流宮內逆行的金星也許會帶來朋友之間的摩擦，但她與你摩羯座構成了和諧的角度，因此任何分歧都只是小事一樁。,摩羯,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '你', '的', '事業', '將', '改頭換面', '。', '你', '可能', '為', '某個', '方向性', '的', '改變', '而', '激動', '，', '或', '僅僅', '是', '收到', '一個', '能', '讓', '局面', '煥然一新', '的', '新', '任命', '。', '週一', '的', '新月', '鼓舞', '你', '去', '想', '像', '下', '自己', '想', '在', '工作', '中', '看到', '什麼樣', '的', '變化', '，', '而', '你', '的', '守護星', '土星', '將', '通過', '與', '交流', '之', '星水星', '之間', '的', '協作', '來', '幫助', '你', '證明', '這個', '方法', '。', '在', '你', '交流', '宮內', '逆行', '的', '金星', '也許', '會', '帶來', '朋友', '之間', '的', '摩擦', '，', '但', '她', '與', '你', '摩羯座', '構成', '了', '和諧', '的', '角度', '，', '因此', '任何', '分歧', '都', '只', '是', '小事', '一', '樁', '。']"
這週的天秤座新月要求你做出讓步，這時的緊張狀況可能涉及伴侶或前任，因為金星逆行並與火星相刑，火星位於你的共享資源宮，如果你在談判協議，利用好這個新月的交際能量，達成滿足各方需求的約定。人們都知道巨蟹座特別懂得感情，不管發生什麼，這個新月都會幫你分辨出需要扔掉的和繼續保持的感情。,巨蟹,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['這', '週', '的', '天秤座', '新月', '要求', '你', '做出', '讓步', '，', '這時', '的', '緊張', '狀況', '可能', '涉及', '伴侶', '或', '前任', '，', '因為', '金星', '逆行', '並', '與', '火星', '相刑', '，', '火星', '位於', '你', '的', '共享', '資源', '宮', '，', '如果', '你', '在', '談判', '協議', '，', '利用', '好', '這個', '新', '月', '的', '交際', '能量', '，', '達成', '滿足', '各方', '需求', '的', '約定', '。', '人們', '都', '知道', '巨蟹座', '特別', '懂得', '感情', '，', '不管', '發生', '什麼', '，', '這個', '新月', '都', '會', '幫', '你', '分辨', '出', '需要', '扔掉', '的', '和', '繼續', '保持', '的', '感情', '。']"
本週還挺掙扎的，在社交娛樂和攢錢改善家居之間分裂。如果決定出去浪，可能遇到帶著些刺激的艷遇。財務方面，可能會有意外的消息，涉及遺產、投資或其他金錢事宜。愛神金星10月5日到11月16之間逆行於掌管創意和愛情的宮位，因此舊愛可能現身。你可能想也可能不想重拾舊愛，但一起出去吃個午餐，看看兩人感覺是否還在倒也不錯。或者，來自之前某個創意性項目的客戶可能想重新僱用你。,巨蟹,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '還', '挺', '掙扎', '的', '，', '在', '社交', '娛樂', '和', '攢', '錢', '改善', '家居', '之間', '分裂', '。', '如果', '決定', '出去', '浪', '，', '可能', '遇到', '帶', '著', '些', '刺激', '的', '艷遇', '。', '財務', '方面', '，', '可能', '會', '有', '意外', '的', '消息', '，', '涉及', '遺產', '、', '投資', '或', '其他', '金錢', '事宜', '。', '愛', '神', '金星', '10月', '5日', '到', '11月', '16', '之間', '逆行', '於', '掌管', '創意', '和', '愛情', '的', '宮位', '，', '因此', '舊', '愛', '可能', '現身', '。', '你', '可能', '想', '也', '可能', '不', '想', '重拾', '舊', '愛', '，', '但', '一起', '出去', '吃', '個', '午餐', '，', '看看', '兩', '人', '感覺', '是否', '還', '在', '倒', '也', '不錯', '。', '或者', '，', '來自', '之前', '某個', '創意', '性', '項目', '的', '客戶', '可能', '想', '重新', '僱用', '你', '。']"
太陽在天秤座，所以你整月都肯定會享受被聚焦的感覺。你可能會覺得精力充沛，而且會更加積極地表達、寫作、閱讀。另外，火星會位於你關乎玩樂和創意的宮位，激勵你承擔起全新的原創項目。你肯定願意接納每一個宴會和活動的邀請。另外，關乎愛與美的金星會從本週開始在你的財帛宮逆行，從10月5日到11月16日。不過，你會發現自己無需緊張，因為幸運木星會跟隨在金星之後，為你帶來絕佳的財務機會。,天秤,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['太陽', '在', '天秤座', '，', '所以', '你', '整月', '都', '肯定', '會', '享受', '被', '聚焦', '的', '感覺', '。', '你', '可能', '會', '覺得', '精力充沛', '，', '而且', '會', '更加', '積極', '地', '表達', '、', '寫作', '、', '閱讀', '。', '另外', '，', '火星', '會', '位於', '你', '關乎', '玩樂', '和', '創意', '的', '宮位', '，', '激勵', '你', '承擔', '起', '全新', '的', '原創', '項目', '。', '你', '肯定', '願意', '接納', '每', '一個', '宴會', '和', '活動', '的', '邀請', '。', '另外', '，', '關乎', '愛', '與', '美', '的', '金星', '會', '從', '本週', '開始', '在', '你', '的', '財帛宮', '逆行', '，', '從', '10月', '5日', '到', '11月', '16日', '。', '不過', '，', '你', '會', '發現', '自己', '無需', '緊張', '，', '因為', '幸運', '木星', '會', '跟隨', '在', '金星', '之後', '，', '為', '你', '帶來', '絕', '佳', '的', '財務', '機會', '。']"
本週你肯定特別受歡迎，所以會收到很多邀請，電話和郵件，因為太陽正在你的友誼和聯繫人宮位閃耀。這股能量讓大家都注意到了你。愛與美的金星會從10月5日到11月16日逆行在你的過去和秘密宮位。你可能會收到舊愛的消息或者發現了戀人一些你之前不知道的事。另一方面，火星在你的日常活動宮，所以你很可能感覺完成每日任務時能量滿滿，而且出門都蹦蹦跳跳的開心很得。,射手,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '你', '肯定', '特別', '受', '歡迎', '，', '所以', '會', '收到', '很多', '邀請', '，', '電話', '和', '郵件', '，', '因為', '太陽', '正', '在', '你', '的', '友誼', '和', '聯繫人', '宮位', '閃耀', '。', '這', '股', '能量', '讓', '大家', '都', '注意', '到', '了', '你', '。', '愛', '與', '美', '的', '金星', '會', '從', '10月', '5日', '到', '11月', '16日', '逆行', '在', '你', '的', '過去', '和', '秘密', '宮位', '。', '你', '可能', '會', '收到', '舊', '愛', '的', '消息', '或者', '發現', '了', '戀人', '一些', '你', '之前', '不', '知道', '的', '事', '。', '另一方面', '，', '火星', '在', '你', '的', '日常', '活動', '宮', '，', '所以', '你', '很', '可能', '感覺', '完成', '每日', '任務', '時', '能量', '滿滿', '，', '而且', '出門', '都', '蹦蹦跳跳', '的', '開心', '很', '得', '。']"
今年夏天有六顆行星逆行，現在它們都恢復了順行，你也會感受自己現在的效率極高。然而，愛美的進行會在10月5日至11月16日逆行，因此對你來說，現在不是徹底改變外表的理想時機。金星也掌管著你的錢財宮，因此如果你在此期間申請貸款，可能需要提供額外的證明和文書。如果有人欠你錢，你會委婉地提醒。此外，位於水瓶座的火星會邁著矯健的步伐移入你的友誼宮，因此你會有更多的社交活動，或者你會在最喜歡的團體中擔任領袖。在周末，你對人際關係的直覺判斷準確無誤。,白羊,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['今年', '夏天', '有', '六', '顆', '行星', '逆行', '，', '現在', '它們', '都', '恢復', '了', '順行', '，', '你', '也', '會', '感受', '自己', '現在', '的', '效率', '極', '高', '。', '然而', '，', '愛美', '的', '進行', '會', '在', '10月', '5日', '至', '11月', '16日', '逆行', '，', '因此', '對', '你', '來說', '，', '現在', '不', '是', '徹底', '改變', '外表', '的', '理想', '時機', '。', '金星', '也', '掌管', '著', '你', '的', '錢財', '宮', '，', '因此', '如果', '你', '在', '此', '期間', '申請', '貸款', '，', '可能', '需要', '提供', '額外', '的', '證明', '和', '文書', '。', '如果', '有人', '欠', '你', '錢', '，', '你', '會', '委婉', '地', '提醒', '。', '此外', '，', '位於', '水瓶座', '的', '火星', '會', '邁', '著', '矯健', '的', '步伐', '移', '入', '你', '的', '友誼宮', '，', '因此', '你', '會', '有', '更', '多', '的', '社交', '活動', '，', '或者', '你', '會', '在', '最', '喜歡', '的', '團體', '中', '擔任', '領袖', '。', '在', '周末', '，', '你', '對', '人際關係', '的', '直覺', '判斷', '準確無誤', '。']"
本週你的注意力可能轉向金錢方面，把賺工資或其他賺錢方式提到首要位置。可能發現社交或人際聯絡可以創造潛在的生財之道。金星目前位於掌管溝通交流的宮位，你在任何場合一定會言辭得體。火星依然在工作宮，你可能非常忙，因此如果有休假計劃的話，可能要推遲。你意識到這個時間正合適準備一個可以為自己賺到加薪的案子，而10月8日的新月會增加成功的機會。,處女,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本週', '你', '的', '注意力', '可能', '轉向', '金錢', '方面', '，', '把', '賺', '工資', '或', '其他', '賺錢', '方式', '提到', '首要', '位置', '。', '可能', '發現', '社交', '或', '人際', '聯絡', '可以', '創造', '潛在', '的', '生財', '之', '道', '。', '金星', '目前', '位於', '掌管', '溝通', '交流', '的', '宮位', '，', '你', '在', '任何', '場合', '一定', '會', '言辭', '得體', '。', '火星', '依然', '在', '工作', '宮', '，', '你', '可能', '非常', '忙', '，', '因此', '如果', '有', '休假', '計劃', '的話', '，', '可能', '要', '推遲', '。', '你', '意識', '到', '這個', '時間', '正', '合適', '準備', '一個', '可以', '為', '自己', '賺', '到', '加薪', '的', '案子', '，', '而', '10月', '8日', '的', '新', '月', '會', '增加', '成功', '的', '機會', '。']"
由於新月影響了你的高等教育和旅行宮，你可能會幻想自己不工作的時光該如何打發。也許你可以通過遠程工作或通過旅行出差來進行海外合作來獲取利益非方式，來將你的工作目標和想拓展眼界的渴望結合到一起。如果你眼下不可能出行，那麼去見新朋友也許能滿足你的求而不得的焦躁。加入某個網絡志同道合的組織，或單純是去城內新區某個咖啡館泡泡。,水瓶,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['由於', '新月', '影響', '了', '你', '的', '高等教育', '和', '旅行宮', '，', '你', '可能', '會', '幻想', '自己', '不', '工作', '的', '時光', '該', '如何', '打發', '。', '也許', '你', '可以', '通過', '遠程', '工作', '或', '通過', '旅行', '出差', '來', '進行', '海外', '合作', '來', '獲取', '利益', '非', '方式', '，', '來', '將', '你', '的', '工作', '目標', '和', '想', '拓展', '眼界', '的', '渴望', '結合', '到', '一起', '。', '如果', '你', '眼下', '不', '可能', '出行', '，', '那麼', '去', '見', '新', '朋友', '也許', '能', '滿足', '你', '的', '求', '而', '不得', '的', '焦躁', '。', '加入', '某個', '網絡', '志同道合', '的', '組織', '，', '或', '單純', '是', '去', '城內', '新區', '某個', '咖啡館', '泡泡', '。']"
本周可以過得從容些，而且距離天蠍座的生日月還有三週時間了，屆時你將成為關注的重心。而且你發現現在是規劃下個日返年的絕佳時期。金星將從10月5日至11月6日在天蠍座的自我形象宮逆行，鼓勵你構築自信、自尊，並給自己一些愛。火星將要穿行家庭、家宅宮，所以在家庭方面盡量避免爭吵。對那些親自動手，扮靚居所的事情也很感興趣。,天蠍,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['本周', '可以', '過', '得', '從容', '些', '，', '而且', '距離', '天蠍座', '的', '生日', '月', '還有', '三', '週', '時間', '了', '，', '屆時', '你', '將', '成為', '關注', '的', '重心', '。', '而且', '你', '發現', '現在', '是', '規劃', '下', '個', '日返年', '的', '絕', '佳', '時期', '。', '金星', '將', '從', '10月', '5日', '至', '11月', '6日', '在', '天蠍座', '的', '自我', '形象', '宮', '逆行', '，', '鼓勵', '你', '構築', '自信', '、', '自尊', '，', '並', '給', '自己', '一些', '愛', '。', '火星', '將要', '穿行', '家庭', '、', '家宅宮', '，', '所以', '在', '家庭', '方面', '盡量', '避免', '爭吵', '。', '對', '那些', '親自', '動手', '，', '扮', '靚', '居所', '的', '事情', '也', '很', '感', '興趣', '。']"
5月以來，天王星一直在金牛座——也就是你的第一宮中運行，本週，天王星會和水星形成對沖。水星是代表溝通交流的行星，他在你的第七宮親密關係宮。金星同樣在你的第七宮逆行，你可能會通過夥伴/伴侶關係來體驗自己對自由的渴望。你完全有權力做自己，但需要注意表達溝通自己的需求的方式方法。你希望活得更隨意，但身邊的人沒辦法立刻明白你的意圖,金牛,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,"['5月', '以來', '，', '天王', '星', '一直', '在', '金牛座', '——', '也', '就', '是', '你', '的', '第一', '宮中', '運行', '，', '本週', '，', '天王', '星會', '和', '水星', '形成', '對沖', '。', '水星', '是', '代表', '溝通', '交流', '的', '行星', '，', '他', '在', '你', '的', '第七', '宮', '親密', '關係', '宮', '。', '金星', '同樣', '在', '你', '的', '第七', '宮', '逆行', '，', '你', '可能', '會', '通過', '夥伴', '/', '伴侶', '關係', '來', '體驗', '自己', '對', '自由', '的', '渴望', '。', '你', '完全', '有', '權力', '做', '自己', '，', '但', '需要', '注意', '表達', '溝通', '自己', '的', '需求', '的', '方式', '方法', '。', '你', '希望', '活', '得', '更', '隨意', '，', '但', '身邊', '的', '人', '沒', '辦法', '立刻', '明白', '你', '的', '意圖']"
