本週你的生活重點在財務問題，水星進入你星盤中代表遺產、投資和他人財產的宮位。昨天，金星也開始逆行，金星代表價值，所以你可能會考慮自身的價值，尤其是是與金錢相關的價值。接下來水星會和天王星形成對沖，從五月開始，天王星就一直在你的個人資源宮內運行。和讚助商的談判可能會出現意外轉折，但你會做好準備。你是白羊座，眾所周知，你可以獨立思考。,白羊,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,5
代表愛與美麗的金星已經於昨在天蠍座進入了逆行狀態。隨著她漸漸靠近行運於天蠍座對宮（代表承諾關係）的天王星，你可能會在該領域經歷混亂與動盪，由此令你更渴望更大限度的獨立與自由。若你想改變外貌/外在風格，最好等一等，因為逆行的金星可能會令整形手術有差池。感情關係也會受此逆行的影響。在11月16日金星恢復順行之前，盡量不要做大幅度的改變或調整。,天蠍,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,4
這週在工作上的表達可能遇到困難，因為逆行的金星與你工作和日常安排宮的火星相刑，但這周有個天秤座新月，意味著財務領域的全新開始，權威的土星還與你的主星水星呈吉相，為你伸出援手。如果你計劃申請加薪或帶薪假期，可以很快得到你一直努力爭取的成果。,處女,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,5
你的守護星金星，一直在為你的財務方面賜福，但昨天她在你星盤中的這一區域轉入了逆行，這可能會引發小的延遲和難題。她與火星之間發生的小摩擦，意味著問題可能涉及孩子、創意項目、甚至於你尋求快樂的渴望。不過，本週的新月點亮了天秤座，邀請你為接下來的一個月做打算。為現在行之有效的事情而慶祝吧，並評估一下你想要發起的改變吧。,天秤,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,4
本週你會把注意力著重放在工作和人際關係上。你的效率會很高，並且會處理大量的電子郵件和電話。火星將穿過你的事業宮，是時候追求更高的職位了。在個人生活中，你會感受到更多的支持和愛意。你甚至有可能受邀出席一個不凡的聚會或豐盛的飯局。你的守護星金星——這顆代表愛與美的行星會在10月5日至11月16日逆行，你可以考慮將不是必須按期進行的皮膚理療延期。,金牛,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,4
本週終於能從日常職責中脫身出來了。比如在火星穿行於長途旅行宮時，你可能會渴望一場文化之旅，但更有可能是一次心靈旅行。逆行的金星與火星的相位，激起你對出行的無限渴望。週一新月，一定要時刻關注有沒有能做出改變的機遇。多樣與變化，本來就是生活的某一特性，對雙子座來說猶是。,雙子,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,4
本周和家庭及伴侶之間可能瀰漫著緊張氣氛，因為金星和火星正彼此挑釁著對方。金星在你家宅宮內逆行，因此在這種情況下你可能會站在伴侶那邊。但要記著你的伴侶不需要表現出空有浪漫的態度，而這個戰爭也可能涉及到某位密友或工作同事。週一的新月將給獅子座送去支持性的擁抱，而且其攜帶的信息是和平且具折衷妥協性的。,獅子,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,2
本週你可能會去旅行，甚至去的是比較遙遠的地方。出於學習和製定與朋友一起旅行的計劃需要，你也會有更多的交流互動。火星將處於你個人表現的宮位內，因此你會精力充沛並渴望獨立與自由。然而留神別做過火了，因為你有容易發生意外的傾向，尤其是在家宅中。從10月5日至11月6日，象徵愛與美的金星會在你的事業宮內逆行，所以你可能會重新審視自己的生計狀況和潛在的收入源。,水瓶,http://www.go4134.com/26143242312133823458/108-10144315705,10/7/2018,【蘇珊米勒】每周星座運勢10.8-10.14,蘇珊米勒,4
本週，隨著太陽點亮你的榮耀與成就之宮，事業將需要你的關注。金星在你交流宮內的逆行將持續到11月16日，如果你在過去曾通過寫作、教學和出版來賺過錢，那麼這其中的某個領域中會有機會以一種值得注意的方式重新出現。火星將在歡呼聲中離開水瓶座，11月15日在它進入你的財帛宮雙魚座度過今年餘下的時光之前，它將同天王星相連，給你帶來意外的消息。在此過程中，你會想去賺更多錢，同時也為自己喜歡的東西付出更多。11月16日至12月6日水星逆行期間，你將其重新聯繫某位有段時間沒聯絡的朋友。,摩羯,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,2
本週的重點是工作。在11月11日的時候你可以把握某個機會額外賺點錢，屆時太陽會與冥王星成相。在11月15日，突然出現的吸引力可能會引發旋風般的浪漫，這段感情令人興奮卻難以持久。等11月15日火星進入你的工作宮時，業務的腳步就會加快起來，直到年底火星都一直在這一宮位。所以這段時間裡，你會非常高效。等11月16日金星恢復順行了以後，你會覺得鬆了口氣，因為在金錢和關係方面出現停滯、挑戰的地方，屆時就會開始推進和消除了。不過，水星從11月16日到12月6日在你的第三宮逆行，而這可能會造成誤解、旅行延遲或者交通問題。,天秤,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
11月11日當在你家宅宮行運行內的太陽與冥王相連，你會有股清理居所的衝動。可能你打算重新整修某件家具或開始一個FIY項目。從11月5日到年底，火星將造訪你的第8宮。金星從10月31日開始就在你得第三宮內逆行，這會帶來有關交流方面的挑戰。如果你尚未充分利用你的平板、手機、筆記本電腦的完整功能，那麼當11月16日金星恢復順行後，你也許會想抱名參加能教你如何更高效地使用這些設備的學習班。,獅子,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,2
作為一個射手座，本週你會想要把箭瞄準高處，因為木星的恩賜會照亮你。11月11日冥王星與太陽聯手，你會完成大量幕後工作。11月15日火星與創新的天王星組隊，大力激發了你的創造力，對寫作，銷售和交流方面的事情都非常有利。節日即將到來，你的焦點會轉移到家和家人，從11月15日到年底，火星都會停留在你的家庭宮裡。你會忙著籌辦派對，家裡準備迎接住客，或在節日的快樂中裝修居所。金星在11月16日前都還在逆行，說明你會和來自過去的朋友重新聯繫，快樂地追憶往事。,射手,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,2
這周太陽激活你星盤第三宮，你有很多事情要做，可能要在城裡往返跑動、辦理各種事務、和遇到的很多人交談。11月15日可能有筆意外進賬，火星與天王星呈吉相，而天王星退回了你星盤掌管獎金、保險理賠、訴訟賠款等外財的第八宮。11月16日到12月6日，你的主星水星在你星盤家庭宮逆行，這期間，你可能受到吸引去讀讀有關風水的書籍，重新擺放家具，或做個基因檢測了解自己的祖傳基因。如果你還因為一些東西帶有懷舊的感情意義而不捨得丟掉，但它們除了給生活添亂也沒別的用了，這時可能要考慮丟掉它們了。,處女,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
本週工作超級繁忙。若你是以版稅、佣金或小費為主要收入來源，11月11日你會有大筆收入，主要拜日冥吉相位所賜。火星從11月15日至年底進入雙子座代表榮耀、成就、名望的10宮，你會因為曾經的努力獲得提拔、嘉獎等。若你很有頭腦，且一直勤勉工作，本週你有絕佳的機會提高自己在公司或者業內的地位。你的守護星，水星將從11月16日至12月6日開始逆行，所以最好等到他恢復順行後再簽合同。從事銷售業務的，可以維護老客戶和開發新客戶並行。,雙子,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週天蠍座可謂氣勢如虹。11月11日冥王與太陽成吉相，令你無可抵擋。11月15日的行運會幫你開展某個拖延已久的家庭計劃。火星進入雙魚座對感情生活產生極大的推動，這是一個對天蠍座非常友好的位置，從11月15日開始直至年末，戰神都在此地。這是非常適合約會、促進感情發展、開展創意行為的時期。愛侶對你隱藏的信息忽然曝光，這主要是因為金星將於11月16日恢復順行。最好不要在11月16日至12月6日水星逆行期購買任何電子產品或貴重物品。,天蠍,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
本週你的魅力會大大提升。11月11日冥王星會在神秘的天蠍座與太陽相合，如果你正在約會，別人會覺得你不可抗拒。11月15日，因為火星和天王星保持一致，你會遇到一些有趣的人，而這一天也會成為你在社交網絡和社交媒體上擴大影響力的一天。因為金星在11月16日恢復順行，因此你可能會在社交活動中意外遇到舊人。如果你一直不確定是否要對一段感情做出承諾，那麼一旦金星恢復順行，你會很清楚地知道該留下還是離開。16日水星也要開始逆行了，這可能會導致你在旅遊、互聯網生活、教育或移民問題上出現失誤。,白羊,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,2
本周非常高效。火星從11月15日至年底都停留在雙魚座。這可是每兩年半才會出現一次的行運。火星令人動力十足、更加堅定、熱情、更有勇氣，可以讓你用超級旺盛的精力來達成任何目標，當然也會在競爭中佔盡優勢。感情運也高漲，若尚處於了解、試探階段的，火星會讓你魅力四射，得到更多關注，有伴的，會得到伴侶更多回應。金星將在雙魚座借貸宮逆行至11月16日。若你對當前持有的信用卡利率不滿意，該行運會幫你找到更合適的。,雙魚,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
本週你會從諸般星像中感受到變化的發生。11月15日火星會和天王星吉相，你會聽到一些關於事業的驚人好消息，11月15日火星也會離開你的榮耀和成就宮，它會拜訪你的希望和夢想宮，並且一直待到年底。這段時間裡，你的社交日程中會安排很多讓人興奮的活動。你,金牛,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
這周星相帶來重點上的轉變，你的冒險精神變得更加高漲，11月15日到年底，火星進入雙魚座，你星盤上掌管遠行的第九宮，期間你可能外出旅行。金星繼續在你星盤家庭宮逆行，意味著你必須處理好家庭事務，也許你一直在幫助父母換到一個小一些但生活方便的房子裡。如果你最近繼承了房產，可能要研究一下它的價值或為出售做個評估。金星將逆行到11月16日，幫你完成和確定相關事務。但金星順行的同時水星又開始逆行，從11月16日逆行到12月6日，水星掌管交易，最好等到12月中旬再簽約或買賣房產。,巨蟹,http://www.go4134.com/26143242312133823458/1112-11182214143,11/11/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
你會擁有魔力的一周，因為太陽即將進入射手座，標誌著全新經歷的新周期。你正處於射手座生日月的開端，這時宇宙會對你的私人事務表示讚許。11月19日火星會和木星聯手，意味著如果你小心前進，會過得非常高效。只要你不口是心非，不過度勉強自己或透支自己的資源，那你就沒事兒。11月22日的雙子座滿月會為你帶來訂婚或新業務合作關係。但是水星會逆行到12月6日，所以最好等到這之後再做正式宣布。另外，木星會太陽非常親密，為你在周末灑下幸運，快樂和樂觀精神。,射手,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
本週天蠍的生活高質，充滿歡聲笑語、也會倍加寵愛自己，除非現在的你資金緊張或者正在節食。11月19日，火木共振，敦促你多陪陪子女或者愛人。11月22日滿月這天，太陽進入射手座，準備好盡情享受假期和各種聚會吧。11月23日，美國知名的黑色星期五大甩賣日，你也會大買特買。水星尚在逆行，如果你添置電子產品的話，可能會推遲到12月6日，水順之後。收好購物小票，以備不時之需。,天蠍,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
由於三顆行星正聚集在歡樂與幸運的射手座內，點亮了你的社交宮，你即將迎來一個充滿浪漫、歡慶和樂趣的一周。逆行的水星將令你和一直失聯的過往老友重新聯繫上，這樣你就有機會去了解最新情況。如果你打算慶祝感恩節，那也許你會處於具有天賦和創意且精通搞排隊的人群之中。可能某個談話會點燃你的冒險精神並鼓舞起你去遠方異國他鄉旅行的念頭。由於11月22日的滿月在你的愛、休閒與娛樂宮內散發光芒，到了周末你將沉浸在嬉戲與狂歡之中。,水瓶,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
本週忙的馬不停蹄。11月19日，你要注意工作不要排的太滿，導致勞動過度。古人云：以人為鏡，可以明得失，你從每個人身上都能看到自己的最優品質，以及哪些需要改進。特別是11月22日至12月22日，太陽行運射手走期間，你會頗有感受。另一方面，雙子座滿月會有某件重要的事開花結果。可能會出行、探親訪友或者忙於社交。水星尚在逆行，所以難免會有誤解或拖延，所以計劃務必仔細、周密，預約最好確認再三。,雙子,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,3
本週你的經歷會主要集中在金錢問題上，所以如果你現在手頭拮据的話，你可能需要克制自己衝動消費，尤其是在11月19日，火星和木星的相位會誘惑你超支。如果你在11月22日參加一場奢華的宴會，木星也會誘惑你放縱自我。22日當天的滿月會鼓勵你購買節日禮品。如果你正在戀愛，你會想為愛人做些特別的事。不過你肯定知道，最好到12月6日之後再購買電子設備，那時水星會恢復順行。如果你申請獎金、信用審批或禮金，滿月也會給你帶來一大筆收入。,金牛,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週三星齊聚雙魚座命盤天頂位置，你有大把的職業閃耀機遇並獲得多方掌聲。日木在代表榮耀、獎賞與成就的位置攜手，這可是12年難能一遇的吉相——這絕對是2018年的吉運高峰。可能收到知名媒體邀約，讓你的公司、業務有機會擴大公眾知名度，差旅也不乏愉悅體驗，還有進一步擴大市場覆蓋率的機會，還有那些超乎你想像力的好事。11月22日的雙子座滿月，定有值得與家人、愛人聚會慶賀的喜事。,雙魚,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
這週你的重點在家庭和家人，因為你星盤家庭宮被星相能量強烈激活。你可能計劃家裡的感恩節大餐，裝飾傢庭，因為你要在11月22日宴請很多客人。這周木星非常活躍，你的表現非常出色，會讓你的感恩節晚宴被客人們銘記一輩子。處女座本就擅長規劃細節，你會讓一切都保持最高質量，不過處女座主星水星逆行，你要反複檢查一切，從購物清單到客人到達時間都要做好確認，以防遇到任何問題。,處女,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
這週你會很興奮，想沖向前方，因為白羊座的守護星火星會和木星保持同步，這會給你能量和動力開始新的項目，承擔獲得成功要經受的風險。不過你可能會發現，避免讓自己過度疲勞的方法是調整自己的步調。11月22日，太陽會進入愛玩的射手座，年終假期的序幕也終於在歡呼聲中緩緩拉開。太陽和仁慈的木星會非常接近，如果你在歡度節假日，這個星象會為你的感恩節餐桌增添光彩和歡樂。同一天發生的滿月意味著你可能要經歷長途跋涉，然後和愛的人在一起。,白羊,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
你可能會經歷忙碌的一周。在11月19日火星與木星構成衝突相位，你可能會出現過度工作的狀況。留意別允諾自己能力之外的事情。你可能有很多話要說，而且會關注於寫作和溝通交流。水星依舊在逆行，所以注意為手機充好電，確保開車上路前把車調試好。11月22日，太陽會與水星、木星在你短途旅行宮合相，這意味著那個週末你可能會去短途旅行。同一天出現的滿月暗示著，你可能會去拜訪兄弟姐妹或者姻親。位於天秤座的金星會讓你一頭扎進各種社交活動中來。,天秤,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
這週工作上活躍忙碌，因為你星盤工作宮被太陽、木星和逆行的水星激活了。11月19日火星與木星呈吉相，敦促你加班做事。金星在你星盤家庭宮，意味著你可能在家舉辦感恩節活動，招待家人和朋友們，可能還有些外地來的客人。木星的影響非常強烈，保障你提供的餐食、活躍的對話和社交讓大家非常滿意。另外，11月22日的雙子座滿月發生在你星盤十二宮，敦促你留些時間放鬆，週末可能要安靜一些，得到些休息。,巨蟹,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週的星象陣列將給你帶來歡樂與浪漫，因為太陽、木星和逆行的水星都聚集在與你獅子座十分適配的火象星座射手座內，也就是你的真愛宮。如果你正在約會中，那麼11月19日當激情的火星與木星相戰，你會謹慎地推進關係。你將具有強大的熱忱與魅力，但要是你太過衝動且行為草率，那有可能作出輕率的決定。例如你也許會頭腦發熱與某個你並不真正了解的人開始一段關係。太陽和木星的位置十分接近，因此週末的感恩節假日對於社交、與孩子共處、和親朋好友一起看體育比賽、甚至結識靈魂伴侶來說是個如有魔力般的時間。,獅子,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
本週你會從工作中抽出些時間來關注下個人事務。由於太陽、木星、水星都在你的休整與隱退宮內，你也許會安排下體檢、檢查下眼睛、或預約下牙科醫生。11月22日你可能會去旅行，沒準是同家人共度感恩節或是去大自然度過安靜的時光讓自己休息一下。在這同一天的滿月發生在你健康宮內，也許會引導你去spa進行排毒和緩解緊張。真是你可能會參加瑜伽講習班或冥想課程好讓你的身心靈恢復到最佳的平衡狀態，如處世界之巔。,摩羯,http://www.go4134.com/26143242312133823458/1119-25,11/18/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週你會感謝所有為你灑下祝福與好運的星星們。木星會和太陽在射手座聯手，每12年才發生一次的星象。這個吉象必然會幫助你達成心之所願。你可能有機會旅行或學習讓人激動的主題，陷入愛情，或實現最狂野的夢想。如果你在約會，很可能會在11月30日被奔放不羈的戀人帶走，那時金星和天王星對沖。戀情裡你最好小心行事，因為你新的甜心可能並不能認同你的價值觀，儘管你們在一起那麼快樂和刺激。,射手,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週天蠍座腦子裡都是金錢問題，那是因為代表幸運與饋贈的木星與太陽、水星都在你的收入宮為伴。若你申請加薪，如願的機率很高，副業也會增加你的收入，也可能是收到現金形式的禮物。想要自己幹的，可能發現11月27日是適合談生意或者寫企劃的好日子。水星將會逆行至12月6日，所以最好等到水順之後再簽合同或者買電子產品。你比平時更加慷慨，花錢也更大手筆，特別是在孩子或者伴侶身上。不管買什麼務必保存好小票。,天蠍,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
這週你一定會有個好開頭。11月25日，太陽會進入你的旅行和冒險宮位，加入木星的陣營。有一個讓人興奮的機會等著你，你可以去異國他鄉旅行、繼續深造或者推進出版業務。11月26日，水星和火星會發生衝突，所以最好在這一天避免草率行動，避免做衝動的決定。11月27日，火星和土星會齊頭並進，它們會給你開綠燈，幫助你制定計劃和長遠的規劃。111月30日，金星會和天王星起衝突，這個星象可能會導致你人際關係方面突然的變化。如果你在約會，你可能會一見鍾情，立刻被對方征服，但這種感覺不會持續太久。,白羊,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
本週的星象將帶給你歡樂與浪漫。11月25日，木星將同獅子座的守護星太陽在你的真愛宮內攜手，使得這一天成為與某位特殊之人見面、開始一個創意性的項目、或與孩子共度美好時光的好日子。11月26日，火星同水星發生衝突，這堆高風險的投資不利。11月27日，你腦海中有許多想法要表達。也許你會想寫博客、文章、或僅僅是聊一整天的電話。最重要的是，在周末你可能會去旅行。另外，受天王星的影響，你會想嘗試些不同尋常之事，或不走尋常路。,獅子,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
你可能發現本周非常適合去參加社交活動，邂逅新人。木星將在11月25日與太陽攜手，助你啟動新生意並且與那些能夠拓展你的世界、讓你的人生突飛猛進的人相識。11月27日跟那些曾經做過生意的人聯繫是明智之舉，因為你會徹底吸引他們的忠誠度。想要約會的，可能會在11月30日意外開啟一段網戀，這天金天雙星成相。另一方面，有伴的，不要和別人打情罵俏可能會引起伴侶的誤解。,雙子,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,2
本週由於太陽、木星和水星都在你那關於理想的宮位內，鼓舞你去實現自己的個人目標，尤其是其中那些能對全世界產生影響的，因此本週你的關注點將集中在希望與夢想上。11月25日，木星與太陽會合，促使你去那些會支持你的與志同道合之人聯絡。你會發現這段時間適合金星工作應酬、社交、或與朋友共度愉快時光。通過與有趣的人們相聚，會拓展你的世界，開啟通往令人振奮的新體驗之門。如果你正在約會覓偶階段，週末你也許會在旅途或鄰里聚會中邂逅某位能令你眼前一亮之人。,水瓶,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
本週你會想抽些時間處理下個人事務。作為摩羯，你總是有股追求世俗成就和地位的勁頭，但太陽正在你的私密宮內，這意味著這是本年度擺脫沉重的工作進行休息、恢復的時候來臨了。11月25日，木星將與太陽相合，這會給你去溫泉浴場旅行、恢復精神帶來幸運的突破。若是你從事創意領域工作，那你一個人關起門工作能幹得非常好。11月27日，當水星與木星相合，你將冒出一大堆靈感。若你在做業務，那麼11月30日金星與天王星對沖之時，你可能會更新你的網站。,摩羯,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本周雙魚座的事業宮大放異彩，因為11月25日，木星將在代表雙魚座名望與聲譽的宮位與太陽合相。你有絕佳的機會開發出更廣闊的目標市場，也可能是見諸報端或者與媒體有所接觸，獲得更大的知名度。若你打算做出改變，或者尋找待遇更好或者更高的職位，水木雙星將在11月27日協力助你，特別是面試的時候。行運於雙魚座的火星則會令你頗受大人物的歡迎，魚兒們也會有極大的競爭優勢。水星將逆行至12月6日，所以在此之前最好不要簽合同。,雙魚,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
本週你好運多多。11月25日木星和太陽會在你掌管旅行、教育和溝通交流的宮位構成和諧相位。你可能有機會去短途旅行、學習對事業發展有助益的新課程，或者通過博客、寫作或演講等途徑發出自己的聲音。11月27日水星與木星合相，屆時你可能會收到與兄弟姐妹相關的好消息。這一相位還超級有利於考試、社交或者娛樂。在11月30日，金星對沖天王星，你會想要打破日常，去嘗試新事物。你對探索、試驗和冒險非常有興趣。,天秤,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
這週你的起居空間動態頻頻，因為你星盤掌管家庭的第四宮迎來三顆開心的星星。11月25日你可能在家舉辦派對，太陽與木星相合，用好運和幸福給你加持，或你家裡可能留宿外地、外國的客人。水星還在逆行，最好反複檢查各種預約和安排，以免遇到問題。11月27日水星與木星相合，你可能得到好消息或計劃去海外旅行探視家人。11月30日金星與天王星對沖，最好避免衝動購物，這時買來的東西可能很快就覺得不滿意了。,處女,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
這週工作和健康是重點，太陽、水星、木星在你星盤掌管日常事務的第六宮聚會。你可能忙著參加各種會晤、談判、展演，如果你在找工作，太陽與木星相合非常有利，可以幫你拿到理想的崗位。如果你已經就業，可能得到利潤可觀的項目。12月7日前水星還在逆行，最好等到水星順行後再簽訂合同。如果你一直身體不好，這週的好星相幫你快速康復。11月27日你可能註冊或參加一門課程，加強你的工作技能。11月30日金星與天王星對沖，你的個人計劃可能被意外出現的工作責任干擾。,巨蟹,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
本週你的重心可能在於財務。11月25日，木星和太陽會師，這會是一年中最幸運的一天。你可能會收到貸款或抵押貸款批准的好消息，或者從保險、版稅或遺產事項中獲得一大筆款項。26日，火星和水星發生衝突，所以最好避免衝動購物。接著你會發現，27日特別適合商務談判、壓價和買賣交易。不過，如果簽署文件最好還是等到12月6日，那時水星會恢復順行。11月30日，金星會和天王星發生對沖，這個星象會給你的工作環境帶來意外的變化。同事或下屬可能突然辭職，長期客戶也有可能不再與你繼續合作。,金牛,http://www.go4134.com/26143242312133823458/1126-1222171200,11/25/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
這也許將是充滿驚喜的一周。11月6日當太陽與海王星攜手，你的注意力可能會放在私人生活上。你沒準會想重新裝修你的住宅、組織家庭或購買海邊的房屋。同樣在11月6日，天王星將逆行回到體驗學習的的區域，這將鼓舞你去報名參加學習研討會來開發你的潛力。另外，若你一直盼望生活中能多點兒浪漫，那麼從11月8日開始木星在你真愛宮內的逗留將引領起這股趨勢。在未來13個月內，你在感情方面將很幸運並能吸引到有趣的伴侶。愛情無處不在，但由於11月16日之前金星都在逆行，在那之前得對感情看清楚些。,獅子,http://www.go4134.com/26143242312133823458/115-1111,11/4/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,5
本週你精力充沛因此能迅速取得進展。在水瓶座內的火星能通過給予你所需要的鼓舞與決斷來完成許多事，幫助你掌控局面。11月7日發生在你榮耀與名望宮內的新月將帶給你推動事業的機會並提升你的聲望。你也許會去面試新的職位或得到晉升。從11月8日至2019年12月2日，木星將造訪同水瓶座關係友善的射手座，這將幫助你實現希望和夢想。你可能將結識新的朋友並拓展你的工作夥伴圈，或作為團隊的一員去海外旅行。,水瓶,http://www.go4134.com/26143242312133823458/115-1111,11/4/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週你一定要準備好願望清單，當你的主星木星在11月8日進入射手座，你即將開啟一段關於個人擴展和成長的旅程。接下來的13個月你會有很多機會深造學業，旅行，找到一生摯愛，在事業上表現突出，或實現你最瘋狂的夢想。這樣幸運的星象每12年才來一次，所以你肯定要好好利用。如果你單身，你會被非常不同尋常的人吸引，因為天王星從11月6日一直到進入2019年一路逆行回到了你的真愛宮。11月7日的新月會激發你花時間照顧自己的精神世界，你會花時間呆在大自然裡，冥想或練習瑜伽。,射手,http://www.go4134.com/26143242312133823458/115-1111,11/4/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,4
本週的星象會帶給你很多改變的機會。天王星在11月6日逆行回到白羊座，而且會一直呆到今年年底，在這段時間裡，你要被迫承受更多風險，遠離限制你自由的環境。11月7日新月發生在你的共享財產宮，它會給你必要的財政支持，幫助你夢想成真。你可能想申請貸款、按揭或補助金、調高信用額度。11月8日，木星將訪問你的第九宮，接下來的13個月，它會激勵你環遊世界或進行更高階的學習。,白羊,http://www.go4134.com/26143242312133823458/115-1111,11/4/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
本週事業發展將要突飛猛進。感謝11月7日的天蠍座新月，你可能啟動公關/促銷活動或者獲得主流媒體的關注。也許會接受重要的網絡電台、電視節目採訪或者你會見諸報端、雜誌等。幸運之神木星將在2018年11月8日至2019年12月2日行運於代表雙魚座事業的宮位。未來的13個月，可能會獲得晉升、跳槽到更高平台等等。本週最佳浪漫日是11月9日，火金雙星協力，非常適宜私人約會，跟重要的某人甜蜜晚餐。,雙魚,http://www.go4134.com/26143242312133823458/115-1111,11/4/2018,（週運）蘇珊米勒每周星座運程,蘇珊米勒,1
